Species,CrossType,Lifestage,Year,Timepoint,Temp2,Temp,Treatment,Cone,Mom,Dad,Cross,popcross2,Family,Tank,Tank.Name,Cassette,Plate.Slide,No. juveniles on slide,Well,Recruit,IndID,Clump/Single,Survival,microPAM ,Live Coral ID Number,Area (mm^2),Coral Red Mean,Coral Green Mean,Coral Blue Mean,Coral Hue Mean,Coral Saturation Mean,Coral Brightness Mean,F microPAM,Fm' microPAM,Y(II) microPAM,popcross
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C112,Martin3,WOO4a,Martin3 x WOO4a,MartinxWOO,H.F3,4,SR1,296,1412,2,A,2,SR1.296.1412.2,S,0,,,,,,,,,,,,,MARxWOO
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,4,SR1,296,1452,3,B,1,SR1.296.1452.1,S,1,X,0,0.355,104.407,95.173,72.229,30.122,80.202,104.407,0.0407,0.0819,0.503,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,4,SR1,296,1452,3,C,2,SR1.296.1452.2,S,1,,0,0.694,112.211,106.038,90.654,31.468,49.816,112.289,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,4,SR1,296,1452,3,D,3,SR1.296.1452.3,S,1,,0,0.459,92.836,81.869,61.128,27.796,87.81,92.837,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,4,SR1,296,1612,5,C,1,SR1.296.1612.1,S,1,,0,0.635,104.383,102.419,94.284,34.401,25.016,104.589,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,4,SR1,296,1612,5,A,2,SR1.296.1612.2,S,0,,,,,,,,,,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C42,Martin5,Davies15,Martin2 x Davies15,MartinxDavies,H.F79,4,SR1,296,1612,5,D,3,SR1.296.1612.3,S,1,,0,0.904,110.294,108.96,103.631,42.673,16.838,110.73,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C42,Martin4,Davies14,Martin2 x Davies14,MartinxDavies,H.F78,4,SR1,296,1612,5,C,4,SR1.296.1612.4,S,1,X,0,0.819,98.933,92.921,78.438,29.965,54.431,98.936,0.024,0.0485,0.505,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C42,Martin6,Davies16,Martin2 x Davies16,MartinxDavies,H.F80,4,SR1,296,1612,5,D,5,SR1.296.1612.5,S,1,,0,0.569,95.245,83.35,57.283,29.02,104.076,95.245,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,4,SR1,317,1158,1,D,1,SR1.317.1158.1,S,1,X,0,0.282,92.437,82.155,72.845,18.963,54.366,92.437,0.0588,0.1245,0.528,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,4,SR1,317,1904,1,A,1,SR1.317.1904.1,S,1,X,0,0.401,105.438,100.157,85.667,31.293,48.373,105.457,0.0353,0.0696,0.493,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,4,SR1,317,1904,2,C,2,SR1.317.1904.2,S,0,,,,,,,,,,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C130,Davies13,Davies8,Davies13 x Davies8,DaviesxDavies,H.F26,4,SR1,333,1245,1,C,1,SR1.333.1245.1,S,1,X,0,0.614,93.183,89.038,75.229,33.493,50.826,93.318,0.0284,0.0583,0.513,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,4,SR1,333,1410,1,A,1,SR1.333.1410.1,S,1,X,0,0.429,110.846,109.797,101.155,40.703,23.385,111.496,0.0172,0.0348,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,4,SR1,347,1295,3,D,1,SR1.347.1295.1,S,1,,0,0.923,111.62,111.615,106.967,55.767,13.763,112.721,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,4,SR1,347,1295,3,D,2,SR1.347.1295.2,S,1,X,0,0.78,100.843,98.436,88.532,35.523,32.482,101.138,0.023,0.0441,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,4,SR1,347,1295,3,A,3,SR1.347.1295.3,S,1,,0,0.577,120.481,121.789,118.215,67.441,9.34,122.245,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,4,SR1,347,1667,1,A,1,SR1.347.1667.1,S,1,X,0,0.745,116.761,115.807,106.943,41.447,22.955,117.389,0.0147,0.0314,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C53,WOO4,Martin3,WOO4 x Martin3,WOOxMartin,H.F1,4,SR1,347,1969,1,B,1,SR1.347.1969.1,S,1,X,0,0.896,120.646,120.55,133.929,46.937,16.33,121.62,0.0181,0.0402,0,WOOxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C11,Martin17,Davies7,Martin17 x Davies7,MartinxDavies,H.F68,4,SR1,422,1241,2,A,1,SR1.422.1241.1,S,0,X,,,,,,,,,0.0515,0.1191,0.568,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C11,Martin17,Davies7,Martin17 x Davies7,MartinxDavies,H.F68,4,SR1,422,1241,2,D,2,SR1.422.1241.2,S,0,,,,,,,,,,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C14,PAL5,Martin15,PAL5 x Martin15,PALxMartin,H.F103,4,SR1,422,1259,2,A,1,SR1.422.1259.1,S,0,,,,,,,,,,,,,PALxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C14,PAL5,Martin15,PAL5 x Martin15,PALxMartin,H.F103,4,SR1,422,1259,2,A,2,SR1.422.1259.2,S,1,X,0,0.281,106.489,105.237,93.817,41.792,31.865,107.176,0.0255,0.052,0.509,PALxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C82,Davies10,Martin17,Davies10 x Martin17,DaviesxMartin,H.F39,4,SR1,422,1514,2,B,1,SR1.422.1514.1,S,1,,0,0.6,104.069,98.207,82.136,32.857,56.927,104.193,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C82,Davies10,Martin17,Davies10 x Martin17,DaviesxMartin,H.F39,4,SR1,422,1514,2,B,2,SR1.422.1514.2,S,1,X,0,0.438,94.793,88.068,74.875,28.463,54.491,94.803,0.0265,0.0515,0.486,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C50,Martin11,Arlington6,Martin11 x Arlington6,MartinxArlington,H.F61,4,SR1,422,2321,1,A,1,SR1.422.2321.1,S,1,X,1,0.6652,112.3984,111.8334,103.2282,42.9103,22.4689,113.2527,0.0289,0.0613,0.528,MARxARL
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,466,2918,1,B,1,SR1.466.2918.1,S,1,X,1,0.452,94.7183,84.5561,62.7534,28.5974,88.5326,94.7183,0.0304,0.0618,0.508,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C10,Davies15,Davies16,Davies15 x Davies16,DaviesxDavies,H.F82,4,SR1,466,3128,1,A,1,SR1.466.3128.1,S,1,X,0,0.22,107.976,102.143,88.13,29.982,46.473,107.976,0.0225,0.0441,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C82,Davies10,Martin17,Davies10 x Martin17,DaviesxMartin,H.F39,4,SR1,667,1601,1,B,1,SR1.667.1601.1,S,1,X,0,0.416,75.134,60.626,51.307,15.778,81.715,75.134,0.0235,0.0485,0.515,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,4,SR1,667,1625,2,C,1,SR1.667.1625.1,S,1,,0,0.308,107.881,104.874,94.66,34.052,31.546,108.069,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,4,SR1,667,1625,2,B,2,SR1.667.1625.2,S,1,X,0,0.638,105.43,102.862,92.487,34.874,32.342,105.643,0.0265,0.0539,0.509,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,667,3164,2,C,1,SR1.667.3164.1,S,0,X,,,,,,,,,0.1074,0.2392,0.551,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,667,3164,2,D,2,SR1.667.3164.2,S,0,,,,,,,,,,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,284,1273,5,D,1,SR2.284.1273.1,S,1,X,0,0.753,116.315,113.518,104.76,32.435,25.278,116.444,0.0373,0.0706,0.472,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,284,1273,5,A,2,SR2.284.1273.2,S,1,,1,0.549,116.398,110.4258,96.39,29.6043,43.6271,116.3991,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,284,1273,5,A,3,SR2.284.1273.3,S,1,,2,0.572,123.8561,120.5351,110.9379,31.5659,26.4577,123.9148,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,284,1273,5,C,4,SR2.284.1273.4,S,1,,3,0.757,131.8487,129.9587,121.9596,34.3971,18.9991,132.0158,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,284,1273,5,B,5,SR2.284.1273.5,S,1,,4,0.9457,134.7094,133.3523,126.122,35.8638,16.4725,135.0147,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,5,SR2,284,1614,2,A,1,SR2.284.1614.1,S,1,X,0,0.507,118.985,114.815,105.408,29.514,29.082,119.003,0.0255,0.048,0.469,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,5,SR2,284,1614,2,B,2,SR2.284.1614.2,S,1,,1,0.585,121.6638,114.7191,106.943,22.3197,30.6158,121.6638,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,5,SR2,288,1603,2,C,1,SR2.288.1603.1,S,1,X,1,0.6221,127.5307,125.4285,115.7587,35.5474,23.6607,127.7333,0.0461,0.0868,0.469,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,5,SR2,288,1603,2,B,2,SR2.288.1603.2,S,0,,,,,,,,,,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C130,Davies13,Davies8,Davies13 x Davies8,DaviesxDavies,H.F26,5,SR2,288,2809,1,C,1,SR2.288.2809.1,S,1,X,0,0.495,122.305,117.587,107.421,29.483,29.652,122.39,0.0201,0.0377,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,5,SR2,306,1225,3,B,1,SR2.306.1225.1,S,0,,,,,,,,,,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,5,SR2,306,1225,3,C,2,SR2.306.1225.2,S,1,,0,0.424,121.623,119.072,108.579,34.473,27.266,121.741,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,5,SR2,306,1225,3,B,3,SR2.306.1225.3,S,0,X,,,,,,,,,0.0216,0.0461,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,5,SR2,306,2723,1,C,1,SR2.306.2723.1,C,1,X,1,1.0251,129.0595,125.0203,115.3271,30.0722,27.1748,129.0868,0.025,0.049,0.49,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C95,Martin15,Davies12,Martin15 x Davies12,MartinxDavies,H.F75,5,SR2,334,1202,3,B,1,SR2.334.1202.1,S,1,X,0,0.47,123.628,119.463,106.194,32.67,36.066,123.686,0.0167,0.0294,0,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C95,Martin15,Davies12,Martin15 x Davies12,MartinxDavies,H.F75,5,SR2,334,1202,3,C,2,SR2.334.1202.2,S,1,,0,0.706,121.577,118.028,106.697,32.807,31.28,121.663,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C95,Martin15,Davies12,Martin15 x Davies12,MartinxDavies,H.F75,5,SR2,334,1202,3,A,3,SR2.334.1202.3,S,1,,0,0.293,121.959,117.234,104.049,31.137,37.143,121.959,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,5,SR2,334,2768,1,D,1,SR2.334.2768.1,S,0,X,,,,,,,,,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,334,2937,5,A,1,SR2.334.2937.1,S,1,X,0,0.696,124.906,121.643,112.391,31.672,25.444,124.981,0.0108,0.0196,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,334,2937,5,A,2,SR2.334.2937.2,S,1,,0,0.497,126.127,123.548,116.13,33.019,20.066,126.248,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,334,2937,5,C,3,SR2.334.2937.3,S,1,,0,0.477,100.847,91.482,73.218,27.673,70.553,100.847,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,334,2937,5,B,4,SR2.334.2937.4,S,0,,,,,,,,,,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,334,2937,5,D,5,SR2.334.2937.5,S,1,,0,0.588,112.806,107.141,95.426,28.373,39.131,112.809,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C53,WOO4,Martin3,WOO4 x Martin3,WOOxMartin,H.F1,5,SR2,363,1178,2,B,1,SR2.363.1178.1,S,1,X,1,0.8756,110.3708,104.8125,90.86,31.2125,45.8261,110.4095,0.0225,0.049,0.54,WOOxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C14,PAL5,Martin15,PAL5 x Martin15,PALxMartin,H.F103,5,SR2,363,1258,2,C,1,SR2.363.1258.1,S,1,X,0,1.116,129.371,125.788,115.597,31.295,27.007,129.391,0.0201,0.0436,0,PALxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C14,PAL5,Martin15,PAL5 x Martin15,PALxMartin,H.F103,5,SR2,363,1258,2,C,2,SR2.363.1258.2,S,1,,0,0.788,125.034,115.666,107.772,19.834,35.991,125.039,,,,PALxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C50,Martin11,Arlington6,Martin11 x Arlington6,MartinxArlington,H.F61,5,SR2,363,2322,2,A,1,SR2.363.2322.1,S,1,X,0,0.518,102.483,95.452,87.34,22.205,37.786,102.483,0.0279,0.0529,0.472,MARxARL
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C50,Martin11,Arlington6,Martin11 x Arlington6,MartinxArlington,H.F61,5,SR2,363,2322,2,A,2,SR2.363.2322.2,S,0,,,,,,,,,,,,,MARxARL
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,5,SR2,434,1264,3,A,1,SR2.434.1264.1,S,1,X,0,0.878,114.338,112.123,106.012,43.132,19.649,114.634,0.0103,0.0176,0,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,5,SR2,434,1264,3,C,2,SR2.434.1264.2,S,1,,0,0.578,121.971,120.627,113.604,41.418,18.089,122.465,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,5,SR2,434,1264,3,A,3,SR2.434.1264.3,S,1,,0,0.57,123.989,123.018,117.385,42.084,14.716,124.559,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,434,2953,2,C,1,SR2.434.2953.1,S,1,X,0,0.549,126.753,123.414,113.002,31.922,28.137,125.889,0.026,0.0466,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,434,2953,2,A,2,SR2.434.2953.2,S,1,,0,0.413,125.171,122.545,112.331,33.884,25.924,125.282,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,5,SR2,434,3165,3,A,1,SR2.434.3165.1,S,1,X,0,0.259,127.613,120.1,107.135,26.55,40.568,127.613,0.0181,0.0309,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,5,SR2,434,3165,3,C,2,SR2.434.3165.2,S,1,,0,0.214,120.969,114.221,101.525,27.258,40.823,120.969,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,5,SR2,434,3165,3,A,3,SR2.434.3165.3,S,0,,,,,,,,,,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C112,Martin3,WOO4a,Martin3 x WOO4a,MartinxWOO,H.F3,5,SR2,495,1175,3,B,1,SR2.495.1175.1,S,0,,,,,,,,,,,,,MARxWOO
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C112,Martin3,WOO4a,Martin3 x WOO4a,MartinxWOO,H.F3,5,SR2,495,1175,3,C,2,SR2.495.1175.2,S,1,,0,0.802,122.773,120.71,112.311,34.228,21.669,122.949,,,,MARxWOO
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C112,Martin3,WOO4a,Martin3 x WOO4a,MartinxWOO,H.F3,5,SR2,495,1175,3,C,3,SR2.495.1175.3,S,1,X,0,0.617,109.03,102.618,87.619,29.867,42.025,110.695,0.0098,0.0147,0,MARxWOO
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C82,Davies10,Martin17,Davies10 x Martin17,DaviesxMartin,H.F39,5,SR2,495,1266,2,C,1,SR2.495.1266.1,S,0,X,,,,,,,,,0.0201,0.0426,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C82,Davies10,Martin17,Davies10 x Martin17,DaviesxMartin,H.F39,5,SR2,495,1266,2,A,2,SR2.495.1266.2,S,1,,0,0.285,105.794,93.881,72.968,26.362,78.798,105.794,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C48,Davies6,Martin2,Davies6 x Martin2,DaviesxMartin,H.F87,5,SR2,495,2916,2,C,1,SR2.495.2916.1,S,0,X,,,,,,,,,0.0181,0.0328,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C48,Davies6,Martin2,Davies6 x Martin2,DaviesxMartin,H.F87,5,SR2,495,2916,2,C,2,SR2.495.2916.2,S,0,,,,,,,,,,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C10,Davies15,Davies16,Davies15 x Davies16,DaviesxDavies,H.F82,5,SR2,504,1231,1,B,1,SR2.504.1231.1,S,1,X,0,0.417,114.18,105.39,87.1,28.487,61.358,114.175,0.027,0.0564,0.522,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,5,SR2,504,2729,2,D,1,SR2.504.2729.1,S,1,X,0,0.415,116.506,110.119,98.817,26.781,38.741,116.506,0.0201,0.0397,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,5,SR2,504,2729,2,D,2,SR2.504.2729.2,S,1,,0,0.358,110.36,98.53,82.88,23.465,64.062,110.361,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,504,3123,3,B,1,SR2.504.3123.1,S,1,X,0,0.874,135.369,131.923,122.248,31.257,24.549,135.398,0.0064,0.0118,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,504,3123,3,A,2,SR2.504.3123.2,S,1,,0,1.052,128.937,123.796,114.493,27.194,28.37,128.941,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,504,3123,3,B,3,SR2.504.3123.3,S,0,,,,,,,,,,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,6,SR3,292,1656,2,A,1,SR3.292.1656.1,S,0,,,,,,,,,,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,6,SR3,292,1656,2,A,2,SR3.292.1656.2,S,1,X,1,0.4739,129.2677,127.4293,109.9977,38.3112,38.038,129.514,0.0127,0.0343,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,6,SR3,292,1907,3,B,1,SR3.292.1907.1,S,1,X,1,0.4802,128.5005,126.0352,114.5447,35.8609,28.6662,128.6902,0.023,0.0466,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,6,SR3,292,1907,3,C,2,SR3.292.1907.2,S,1,,0,0.481,122.026,116.15,94.222,33.448,58.474,122.039,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,6,SR3,292,1907,3,D,3,SR3.292.1907.3,S,1,,0,0.853,125.704,121.272,104.087,35.133,49.13,125.843,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,6,SR3,341,1941,2,C,1,SR3.341.1941.1,S,1,X,0,0.338,126.704,123.935,101.556,38.131,51.145,126.914,0.0172,0.05,0.657,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,6,SR3,341,1941,2,A,2,SR3.341.1941.2,S,1,,0,0.32,119.837,117.091,99.643,37.04,43.056,119.997,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,6,SR3,341,2807,4,C,1,SR3.341.2807.1,C,1,,0,1.549,132.139,130.881,117.795,38.658,27.995,132.496,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,6,SR3,341,2807,4,D,2,SR3.341.2807.2,S,0,X,,,,,,,,,0.0157,0.0314,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,6,SR3,341,2807,4,B,3,SR3.341.2807.3,S,1,,0,0.809,135.49,134.13,117.268,39.187,34.798,135.838,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,6,SR3,341,2807,4,B,4,SR3.341.2807.4,S,1,,0,0.741,134.873,133.313,120.13,37.96,27.966,135.122,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,6,SR3,359,1442,3,C,1,SR3.359.1442.1,S,0,,,,,,,,,,,,,MARxDAV
